commit_sha,commit_message,file_name,change_type,log_statement,old_log_loc,old_store_name,new_log_loc,new_store_name
095279bc94c81c4076de20474f1d3dd186764388,"Merge topic 'ccmake_fix_print_keys'

5ca4abb2 ccmake: Correctly display edit mode and associated keys
a9562eac ccmake: Add missing spaces to match the previous text length",Source/CursesDialog/cmCursesMainForm.cxx,+,"sprintf(thirdLine, toggleKeyInstruction,",380,/data/download/CMake/CMake/Kitware_CMake_35_old.cpp,372,/data/download/CMake/CMake/Kitware_CMake_35_new.cpp
095279bc94c81c4076de20474f1d3dd186764388,"Merge topic 'ccmake_fix_print_keys'

5ca4abb2 ccmake: Correctly display edit mode and associated keys
a9562eac ccmake: Add missing spaces to match the previous text length",Source/CursesDialog/cmCursesMainForm.cxx,+,"sprintf(secondLine, ""Press [h] for help           """,380,/data/download/CMake/CMake/Kitware_CMake_35_old.cpp,375,/data/download/CMake/CMake/Kitware_CMake_35_new.cpp
095279bc94c81c4076de20474f1d3dd186764388,"Merge topic 'ccmake_fix_print_keys'

5ca4abb2 ccmake: Correctly display edit mode and associated keys
a9562eac ccmake: Add missing spaces to match the previous text length",Source/CursesDialog/cmCursesMainForm.cxx,-,"sprintf(secondLine, ""Press [h] for help           """,381,/data/download/CMake/CMake/Kitware_CMake_35_old.cpp,378,/data/download/CMake/CMake/Kitware_CMake_35_new.cpp
095279bc94c81c4076de20474f1d3dd186764388,"Merge topic 'ccmake_fix_print_keys'

5ca4abb2 ccmake: Correctly display edit mode and associated keys
a9562eac ccmake: Add missing spaces to match the previous text length",Source/CursesDialog/cmCursesMainForm.cxx,-,"sprintf(firstLine, ""Page %d of %d"", cw->GetPage(), this->NumberOfPages);",400,/data/download/CMake/CMake/Kitware_CMake_35_old.cpp,395,/data/download/CMake/CMake/Kitware_CMake_35_new.cpp
095279bc94c81c4076de20474f1d3dd186764388,"Merge topic 'ccmake_fix_print_keys'

5ca4abb2 ccmake: Correctly display edit mode and associated keys
a9562eac ccmake: Add missing spaces to match the previous text length",Source/CursesDialog/cmCursesMainForm.cxx,+,"sprintf(pageLine, ""Page %d of %d"", cw->GetPage(), this->NumberOfPages);",403,/data/download/CMake/CMake/Kitware_CMake_35_old.cpp,396,/data/download/CMake/CMake/Kitware_CMake_35_new.cpp
5ca4abb27f314ce03fc337514c489e67bfcf0ee5,"ccmake: Correctly display edit mode and associated keys

Specific widgets can implement `PrintKeys` but their effects were hidden
by the main widget `PrintKeys`.  Fix this to give the user a better hint
about the edit mode status.

Closes: #13757",Source/CursesDialog/cmCursesMainForm.cxx,-,"sprintf(firstLine,",369,/data/download/CMake/CMake/Kitware_CMake_36_old.cpp,350,/data/download/CMake/CMake/Kitware_CMake_36_new.cpp
5ca4abb27f314ce03fc337514c489e67bfcf0ee5,"ccmake: Correctly display edit mode and associated keys

Specific widgets can implement `PrintKeys` but their effects were hidden
by the main widget `PrintKeys`.  Fix this to give the user a better hint
about the edit mode status.

Closes: #13757",Source/CursesDialog/cmCursesMainForm.cxx,-,"sprintf(firstLine,",372,/data/download/CMake/CMake/Kitware_CMake_36_old.cpp,362,/data/download/CMake/CMake/Kitware_CMake_36_new.cpp
5ca4abb27f314ce03fc337514c489e67bfcf0ee5,"ccmake: Correctly display edit mode and associated keys

Specific widgets can implement `PrintKeys` but their effects were hidden
by the main widget `PrintKeys`.  Fix this to give the user a better hint
about the edit mode status.

Closes: #13757",Source/CursesDialog/cmCursesMainForm.cxx,-,"sprintf(thirdLine, toggleKeyInstruction,",378,/data/download/CMake/CMake/Kitware_CMake_36_old.cpp,362,/data/download/CMake/CMake/Kitware_CMake_36_new.cpp
5ca4abb27f314ce03fc337514c489e67bfcf0ee5,"ccmake: Correctly display edit mode and associated keys

Specific widgets can implement `PrintKeys` but their effects were hidden
by the main widget `PrintKeys`.  Fix this to give the user a better hint
about the edit mode status.

Closes: #13757",Source/CursesDialog/cmCursesMainForm.cxx,+,"sprintf(firstLine,",380,/data/download/CMake/CMake/Kitware_CMake_36_old.cpp,363,/data/download/CMake/CMake/Kitware_CMake_36_new.cpp
5ca4abb27f314ce03fc337514c489e67bfcf0ee5,"ccmake: Correctly display edit mode and associated keys

Specific widgets can implement `PrintKeys` but their effects were hidden
by the main widget `PrintKeys`.  Fix this to give the user a better hint
about the edit mode status.

Closes: #13757",Source/CursesDialog/cmCursesMainForm.cxx,+,"sprintf(firstLine,",380,/data/download/CMake/CMake/Kitware_CMake_36_old.cpp,366,/data/download/CMake/CMake/Kitware_CMake_36_new.cpp
5ca4abb27f314ce03fc337514c489e67bfcf0ee5,"ccmake: Correctly display edit mode and associated keys

Specific widgets can implement `PrintKeys` but their effects were hidden
by the main widget `PrintKeys`.  Fix this to give the user a better hint
about the edit mode status.

Closes: #13757",Source/CursesDialog/cmCursesMainForm.cxx,+,"sprintf(thirdLine, toggleKeyInstruction,",380,/data/download/CMake/CMake/Kitware_CMake_36_old.cpp,372,/data/download/CMake/CMake/Kitware_CMake_36_new.cpp
5ca4abb27f314ce03fc337514c489e67bfcf0ee5,"ccmake: Correctly display edit mode and associated keys

Specific widgets can implement `PrintKeys` but their effects were hidden
by the main widget `PrintKeys`.  Fix this to give the user a better hint
about the edit mode status.

Closes: #13757",Source/CursesDialog/cmCursesMainForm.cxx,+,"sprintf(secondLine, ""Press [h] for help           """,380,/data/download/CMake/CMake/Kitware_CMake_36_old.cpp,375,/data/download/CMake/CMake/Kitware_CMake_36_new.cpp
5ca4abb27f314ce03fc337514c489e67bfcf0ee5,"ccmake: Correctly display edit mode and associated keys

Specific widgets can implement `PrintKeys` but their effects were hidden
by the main widget `PrintKeys`.  Fix this to give the user a better hint
about the edit mode status.

Closes: #13757",Source/CursesDialog/cmCursesMainForm.cxx,-,"sprintf(secondLine, ""Press [h] for help           """,381,/data/download/CMake/CMake/Kitware_CMake_36_old.cpp,378,/data/download/CMake/CMake/Kitware_CMake_36_new.cpp
5ca4abb27f314ce03fc337514c489e67bfcf0ee5,"ccmake: Correctly display edit mode and associated keys

Specific widgets can implement `PrintKeys` but their effects were hidden
by the main widget `PrintKeys`.  Fix this to give the user a better hint
about the edit mode status.

Closes: #13757",Source/CursesDialog/cmCursesMainForm.cxx,-,"sprintf(firstLine, ""Page %d of %d"", cw->GetPage(), this->NumberOfPages);",400,/data/download/CMake/CMake/Kitware_CMake_36_old.cpp,395,/data/download/CMake/CMake/Kitware_CMake_36_new.cpp
5ca4abb27f314ce03fc337514c489e67bfcf0ee5,"ccmake: Correctly display edit mode and associated keys

Specific widgets can implement `PrintKeys` but their effects were hidden
by the main widget `PrintKeys`.  Fix this to give the user a better hint
about the edit mode status.

Closes: #13757",Source/CursesDialog/cmCursesMainForm.cxx,+,"sprintf(pageLine, ""Page %d of %d"", cw->GetPage(), this->NumberOfPages);",403,/data/download/CMake/CMake/Kitware_CMake_36_old.cpp,396,/data/download/CMake/CMake/Kitware_CMake_36_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/IOStream.cxx,-,"sprintf(buffer, format, value);",199,/data/download/CMake/CMake/Kitware_CMake_37_old.cpp,170,/data/download/CMake/CMake/Kitware_CMake_37_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/IOStream.cxx,+,"sprintf(buffer, format, value);",202,/data/download/CMake/CMake/Kitware_CMake_37_old.cpp,203,/data/download/CMake/CMake/Kitware_CMake_37_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): No expression supplied.\n"");",351,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,340,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Error in compile.\n"");",357,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,351,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Expression too big.\n"");",370,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,359,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Out of memory.\n"");",377,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,373,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Too many parentheses.\n"");",465,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,445,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Unmatched parentheses.\n"");",517,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,487,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Unmatched parentheses.\n"");",517,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,492,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Internal error.\n"");",517,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,496,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile() : *+ operand could be empty.\n"");",624,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,565,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Nested *?+.\n"");",624,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,599,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Invalid range in [].\n"");",745,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,652,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Unmatched [].\n"");",749,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,665,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Internal error.\n""); // Never here",749,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,681,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): ?+* follows nothing.\n"");",749,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,687,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Trailing backslash.\n"");",749,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,692,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Internal error.\n"");",749,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,708,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,printf(,904,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,874,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,printf(,1154,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,1118,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::find(): Internal error -- corrupted pointers.\n"");",1163,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,1130,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""cm RegularExpression::find(): Internal error.\n"");",1206,/data/download/CMake/CMake/Kitware_CMake_38_old.cpp,1170,/data/download/CMake/CMake/Kitware_CMake_38_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/Terminal.c,-,"vfprintf(stream, format, var_args);",88,/data/download/CMake/CMake/Kitware_CMake_39_old.cpp,74,/data/download/CMake/CMake/Kitware_CMake_39_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/Terminal.c,+,"vfprintf(stream, format, var_args);",90,/data/download/CMake/CMake/Kitware_CMake_39_old.cpp,76,/data/download/CMake/CMake/Kitware_CMake_39_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/testFail.c,-,"printf(""DASHBOARD_TEST_FROM_CTEST = %s\n"", env);",26,/data/download/CMake/CMake/Kitware_CMake_40_old.cpp,14,/data/download/CMake/CMake/Kitware_CMake_40_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/testFail.c,+,"printf(""DASHBOARD_TEST_FROM_CTEST = %s\n"", env);",28,/data/download/CMake/CMake/Kitware_CMake_40_old.cpp,15,/data/download/CMake/CMake/Kitware_CMake_40_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/testFail.c,-,"printf(""The version of ctest is not able to handle intentionally failing tests, so pass.\n"");",31,/data/download/CMake/CMake/Kitware_CMake_40_old.cpp,18,/data/download/CMake/CMake/Kitware_CMake_40_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/testFail.c,+,"printf(""The version of ctest is not able to handle intentionally failing """,32,/data/download/CMake/CMake/Kitware_CMake_40_old.cpp,19,/data/download/CMake/CMake/Kitware_CMake_40_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,-,"fprintf(stdout, ""Poll count reached limit %d.\n"",",429,/data/download/CMake/CMake/Kitware_CMake_41_old.cpp,410,/data/download/CMake/CMake/Kitware_CMake_41_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,+,"fprintf(stdout, ""Poll count reached limit %d.\n"", MAXPOLL);",431,/data/download/CMake/CMake/Kitware_CMake_41_old.cpp,411,/data/download/CMake/CMake/Kitware_CMake_41_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,-,"printf(""No process has been executed.\n""); break;",467,/data/download/CMake/CMake/Kitware_CMake_41_old.cpp,440,/data/download/CMake/CMake/Kitware_CMake_41_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,+,"printf(""No process has been executed.\n"");",468,/data/download/CMake/CMake/Kitware_CMake_41_old.cpp,440,/data/download/CMake/CMake/Kitware_CMake_41_new.cpp
